,SKU_NAME,FEED_DATE,CATEGORY,SUB_CATEGORY,ORDERED_REVENUE,ORDERED_UNITS,REP_OOS
263,D102VX\R52,2019-05-05,1000 Inputs,1004 Computer Headsets and Mics,5378.4,216.0,6.77
264,D102VX\R52,2019-05-06,1000 Inputs,1004 Computer Headsets and Mics,17688.94,698.0,5.25
265,D102VX\R52,2019-05-07,1000 Inputs,1004 Computer Headsets and Mics,18015.75,719.0,5.39
266,D102VX\R52,2019-05-08,1000 Inputs,1004 Computer Headsets and Mics,21291.57,852.0,5.0
267,D102VX\R52,2019-05-09,1000 Inputs,1004 Computer Headsets and Mics,16716.26,676.0,6.28
268,D102VX\R52,2019-05-10,1000 Inputs,1004 Computer Headsets and Mics,19432.12,888.0,5.23
269,D102VX\R52,2019-05-11,1000 Inputs,1004 Computer Headsets and Mics,4777.07,219.0,6.63
270,D102VX\R52,2019-05-12,1000 Inputs,1004 Computer Headsets and Mics,4546.92,208.0,8.48
271,D102VX\R52,2019-05-13,1000 Inputs,1004 Computer Headsets and Mics,21855.9,1000.0,5.62
272,D102VX\R52,2019-05-14,1000 Inputs,1004 Computer Headsets and Mics,17647.2,820.0,5.51
273,D102VX\R52,2019-05-15,1000 Inputs,1004 Computer Headsets and Mics,23083.95,1055.0,5.86
274,D102VX\R52,2019-05-16,1000 Inputs,1004 Computer Headsets and Mics,20598.49,941.0,6.8
275,D102VX\R52,2019-05-17,1000 Inputs,1004 Computer Headsets and Mics,17900.78,818.0,5.82
276,D102VX\R52,2019-05-18,1000 Inputs,1004 Computer Headsets and Mics,4579.45,209.0,8.03
277,D102VX\R52,2019-05-19,1000 Inputs,1004 Computer Headsets and Mics,4575.01,209.0,10.12
278,D102VX\R52,2019-05-20,1000 Inputs,1004 Computer Headsets and Mics,22393.47,1023.0,5.02
279,D102VX\R52,2019-05-21,1000 Inputs,1004 Computer Headsets and Mics,22135.79,1011.0,5.67
280,D102VX\R52,2019-05-22,1000 Inputs,1004 Computer Headsets and Mics,20452.94,937.0,5.32
281,D102VX\R52,2019-05-23,1000 Inputs,1004 Computer Headsets and Mics,21386.53,977.0,5.09
282,D102VX\R52,2019-05-24,1000 Inputs,1004 Computer Headsets and Mics,12942.23,591.0,6.93
283,D102VX\R52,2019-05-25,1000 Inputs,1004 Computer Headsets and Mics,5538.17,253.0,7.02
284,D102VX\R52,2019-05-26,1000 Inputs,1004 Computer Headsets and Mics,3808.86,174.0,7.72
285,D102VX\R52,2019-05-27,1000 Inputs,1004 Computer Headsets and Mics,6785.9,310.0,7.99
286,D102VX\R52,2019-05-28,1000 Inputs,1004 Computer Headsets and Mics,20471.0,936.0,6.02
287,D102VX\R52,2019-05-29,1000 Inputs,1004 Computer Headsets and Mics,20664.89,944.0,6.2
288,D102VX\R52,2019-05-30,1000 Inputs,1004 Computer Headsets and Mics,19569.0,895.0,6.61
289,D102VX\R52,2019-05-31,1000 Inputs,1004 Computer Headsets and Mics,16084.76,735.0,5.38
290,D102VX\R52,2019-06-01,1000 Inputs,1004 Computer Headsets and Mics,5187.93,237.0,7.58
291,D102VX\R52,2019-06-02,1000 Inputs,1004 Computer Headsets and Mics,5297.38,242.0,8.68
292,D102VX\R52,2019-06-03,1000 Inputs,1004 Computer Headsets and Mics,21428.88,981.0,5.59
293,D102VX\R52,2019-06-04,1000 Inputs,1004 Computer Headsets and Mics,23575.53,1077.0,5.24
294,D102VX\R52,2019-06-05,1000 Inputs,1004 Computer Headsets and Mics,19679.11,899.0,4.9
295,D102VX\R52,2019-06-06,1000 Inputs,1004 Computer Headsets and Mics,22218.35,1015.0,5.59
296,D102VX\R52,2019-06-07,1000 Inputs,1004 Computer Headsets and Mics,17665.23,807.0,5.23
297,D102VX\R52,2019-06-08,1000 Inputs,1004 Computer Headsets and Mics,5647.62,258.0,7.07
298,D102VX\R52,2019-06-09,1000 Inputs,1004 Computer Headsets and Mics,5297.38,242.0,7.95
299,D102VX\R52,2019-06-10,1000 Inputs,1004 Computer Headsets and Mics,20970.52,958.0,5.38
300,D102VX\R52,2019-06-11,1000 Inputs,1004 Computer Headsets and Mics,22743.71,1039.0,5.72
301,D102VX\R52,2019-06-12,1000 Inputs,1004 Computer Headsets and Mics,23407.6,1070.0,4.85
302,D102VX\R52,2019-06-13,1000 Inputs,1004 Computer Headsets and Mics,23621.28,1082.0,5.82
303,D102VX\R52,2019-06-14,1000 Inputs,1004 Computer Headsets and Mics,19951.27,913.0,5.19
304,D102VX\R52,2019-06-15,1000 Inputs,1004 Computer Headsets and Mics,5222.47,239.0,7.23
305,D102VX\R52,2019-06-16,1000 Inputs,1004 Computer Headsets and Mics,5034.7,230.0,8.12
306,D102VX\R52,2019-06-17,1000 Inputs,1004 Computer Headsets and Mics,26262.17,1201.0,5.27
307,D102VX\R52,2019-06-18,1000 Inputs,1004 Computer Headsets and Mics,25917.76,1184.0,4.77
308,D102VX\R52,2019-06-19,1000 Inputs,1004 Computer Headsets and Mics,20791.11,952.0,5.82
309,D102VX\R52,2019-06-20,1000 Inputs,1004 Computer Headsets and Mics,22199.07,1013.0,4.8
310,D102VX\R52,2019-06-21,1000 Inputs,1004 Computer Headsets and Mics,14668.72,668.0,4.41
311,D102VX\R52,2019-06-22,1000 Inputs,1004 Computer Headsets and Mics,5225.33,227.0,7.93
312,D102VX\R52,2019-06-23,1000 Inputs,1004 Computer Headsets and Mics,5260.2,240.0,6.2
313,D102VX\R52,2019-06-24,1000 Inputs,1004 Computer Headsets and Mics,22796.32,1044.0,5.2
314,D102VX\R52,2019-06-25,1000 Inputs,1004 Computer Headsets and Mics,20288.46,929.0,5.72
315,D102VX\R52,2019-06-26,1000 Inputs,1004 Computer Headsets and Mics,17967.8,779.0,8.87
316,D102VX\R52,2019-06-27,1000 Inputs,1004 Computer Headsets and Mics,22485.34,976.0,4.77
317,D102VX\R52,2019-06-28,1000 Inputs,1004 Computer Headsets and Mics,19105.77,803.0,6.06
318,D102VX\R52,2019-06-29,1000 Inputs,1004 Computer Headsets and Mics,4496.23,187.0,6.05
319,D102VX\R52,2019-06-30,1000 Inputs,1004 Computer Headsets and Mics,6264.39,261.0,6.54
320,D102VX\R52,2019-07-01,1000 Inputs,1004 Computer Headsets and Mics,25134.15,1045.0,5.41
321,D102VX\R52,2019-07-02,1000 Inputs,1004 Computer Headsets and Mics,19981.9,834.0,5.25
322,D102VX\R52,2019-07-03,1000 Inputs,1004 Computer Headsets and Mics,16121.28,672.0,6.96
323,D102VX\R52,2019-07-04,1000 Inputs,1004 Computer Headsets and Mics,4090.75,171.0,10.88
324,D102VX\R52,2019-07-05,1000 Inputs,1004 Computer Headsets and Mics,11541.21,479.0,6.74
325,D102VX\R52,2019-07-06,1000 Inputs,1004 Computer Headsets and Mics,4222.24,176.0,7.88
326,D102VX\R52,2019-07-07,1000 Inputs,1004 Computer Headsets and Mics,4954.28,215.0,7.66
327,D102VX\R52,2019-07-08,1000 Inputs,1004 Computer Headsets and Mics,23880.21,1056.0,4.77
328,D102VX\R52,2019-07-09,1000 Inputs,1004 Computer Headsets and Mics,24794.16,1082.0,6.43
329,D102VX\R52,2019-07-10,1000 Inputs,1004 Computer Headsets and Mics,24195.16,1091.0,5.63
330,D102VX\R52,2019-07-11,1000 Inputs,1004 Computer Headsets and Mics,24933.23,1128.0,6.77
331,D102VX\R52,2019-07-12,1000 Inputs,1004 Computer Headsets and Mics,16468.68,748.0,5.78
332,D102VX\R52,2019-07-13,1000 Inputs,1004 Computer Headsets and Mics,5126.67,232.0,6.65
333,D102VX\R52,2019-07-14,1000 Inputs,1004 Computer Headsets and Mics,4488.33,203.0,7.56
334,D102VX\R52,2019-07-15,1000 Inputs,1004 Computer Headsets and Mics,31657.76,1432.0,3.69
335,D102VX\R52,2019-07-16,1000 Inputs,1004 Computer Headsets and Mics,29453.59,1333.0,3.86
336,D102VX\R52,2019-07-17,1000 Inputs,1004 Computer Headsets and Mics,23159.28,1048.0,4.81
337,D102VX\R52,2019-07-18,1000 Inputs,1004 Computer Headsets and Mics,18123.15,821.0,4.75
338,D102VX\R52,2019-07-19,1000 Inputs,1004 Computer Headsets and Mics,18363.3,830.0,5.18
339,D102VX\R52,2019-07-20,1000 Inputs,1004 Computer Headsets and Mics,5748.6,260.0,5.35
340,D102VX\R52,2019-07-21,1000 Inputs,1004 Computer Headsets and Mics,5704.38,258.0,6.21
341,D102VX\R52,2019-07-22,1000 Inputs,1004 Computer Headsets and Mics,21486.15,975.0,4.74
342,D102VX\R52,2019-07-23,1000 Inputs,1004 Computer Headsets and Mics,24120.42,1092.0,4.78
343,D102VX\R52,2019-07-24,1000 Inputs,1004 Computer Headsets and Mics,20061.81,908.0,7.29
344,D102VX\R52,2019-07-25,1000 Inputs,1004 Computer Headsets and Mics,18882.28,854.0,5.13
345,D102VX\R52,2019-07-26,1000 Inputs,1004 Computer Headsets and Mics,18019.65,815.0,4.31
346,D102VX\R52,2019-07-27,1000 Inputs,1004 Computer Headsets and Mics,4861.96,221.0,6.74
347,D102VX\R52,2019-07-28,1000 Inputs,1004 Computer Headsets and Mics,7207.86,326.0,5.56
348,D102VX\R52,2019-07-29,1000 Inputs,1004 Computer Headsets and Mics,19766.34,894.0,4.91
349,D102VX\R52,2019-07-30,1000 Inputs,1004 Computer Headsets and Mics,25917.66,1172.0,5.49
350,D102VX\R52,2019-07-31,1000 Inputs,1004 Computer Headsets and Mics,28765.11,1301.0,4.18
351,D102VX\R52,2019-08-01,1000 Inputs,1004 Computer Headsets and Mics,27296.28,1237.0,5.11
352,D102VX\R52,2019-08-02,1000 Inputs,1004 Computer Headsets and Mics,24851.64,1124.0,4.25
353,D102VX\R52,2019-08-03,1000 Inputs,1004 Computer Headsets and Mics,7451.07,337.0,4.99
354,D102VX\R52,2019-08-04,1000 Inputs,1004 Computer Headsets and Mics,7406.85,335.0,6.4
355,D102VX\R52,2019-08-05,1000 Inputs,1004 Computer Headsets and Mics,23205.16,1052.0,4.14
356,D102VX\R52,2019-08-06,1000 Inputs,1004 Computer Headsets and Mics,26297.04,1190.0,5.15
357,D102VX\R52,2019-08-07,1000 Inputs,1004 Computer Headsets and Mics,29122.06,1274.0,6.67
358,D102VX\R52,2019-08-08,1000 Inputs,1004 Computer Headsets and Mics,22182.0,962.0,6.23
359,D102VX\R52,2019-08-09,1000 Inputs,1004 Computer Headsets and Mics,18681.1,814.0,4.47
360,D102VX\R52,2019-08-10,1000 Inputs,1004 Computer Headsets and Mics,6919.99,301.0,6.39
361,D102VX\R52,2019-08-11,1000 Inputs,1004 Computer Headsets and Mics,7839.59,341.0,6.31
362,D102VX\R52,2019-08-12,1000 Inputs,1004 Computer Headsets and Mics,23301.82,1014.0,3.85
363,D102VX\R52,2019-08-13,1000 Inputs,1004 Computer Headsets and Mics,25929.99,1128.0,4.64
364,D102VX\R52,2019-08-14,1000 Inputs,1004 Computer Headsets and Mics,28025.69,1219.0,4.13
365,D102VX\R52,2019-08-15,1000 Inputs,1004 Computer Headsets and Mics,32323.94,1406.0,4.79
366,D102VX\R52,2019-08-16,1000 Inputs,1004 Computer Headsets and Mics,23621.77,1026.0,3.97
367,D102VX\R52,2019-08-17,1000 Inputs,1004 Computer Headsets and Mics,7172.88,312.0,5.38
368,D102VX\R52,2019-08-18,1000 Inputs,1004 Computer Headsets and Mics,13104.3,570.0,4.61
369,D102VX\R52,2019-08-19,1000 Inputs,1004 Computer Headsets and Mics,24511.99,1069.0,4.81
370,D102VX\R52,2019-08-20,1000 Inputs,1004 Computer Headsets and Mics,30336.08,1320.0,4.63
371,D102VX\R52,2019-08-21,1000 Inputs,1004 Computer Headsets and Mics,32517.87,1417.0,5.06
372,D102VX\R52,2019-08-22,1000 Inputs,1004 Computer Headsets and Mics,28001.82,1218.0,5.89
373,D102VX\R52,2019-08-23,1000 Inputs,1004 Computer Headsets and Mics,21111.55,919.0,5.2
374,D102VX\R52,2019-08-24,1000 Inputs,1004 Computer Headsets and Mics,8115.47,353.0,7.05
375,D102VX\R52,2019-08-25,1000 Inputs,1004 Computer Headsets and Mics,9310.95,405.0,6.95
376,D102VX\R52,2019-08-26,1000 Inputs,1004 Computer Headsets and Mics,27467.73,1195.0,5.16
377,D102VX\R52,2019-08-27,1000 Inputs,1004 Computer Headsets and Mics,33703.42,1466.0,5.09
378,D102VX\R52,2019-08-28,1000 Inputs,1004 Computer Headsets and Mics,29439.17,1287.0,4.88
379,D102VX\R52,2019-08-29,1000 Inputs,1004 Computer Headsets and Mics,27928.38,1218.0,5.73
380,D102VX\R52,2019-08-30,1000 Inputs,1004 Computer Headsets and Mics,21077.24,917.0,5.9
381,D102VX\R52,2019-08-31,1000 Inputs,1004 Computer Headsets and Mics,7609.69,331.0,7.37
382,C120[H:8NV,2019-05-01,1000 Inputs,1003 Computer Speakers,1019.32,68.0,4.7
383,C120[H:8NV,2019-05-02,1000 Inputs,1003 Computer Speakers,1064.29,71.0,5.06
384,C120[H:8NV,2019-05-03,1000 Inputs,1003 Computer Speakers,1079.28,72.0,5.22
385,C120[H:8NV,2019-05-04,1000 Inputs,1003 Computer Speakers,389.74,26.0,7.43
386,C120[H:8NV,2019-05-05,1000 Inputs,1003 Computer Speakers,344.77,23.0,8.53
387,C120[H:8NV,2019-05-06,1000 Inputs,1003 Computer Speakers,1154.23,77.0,4.67
388,C120[H:8NV,2019-05-07,1000 Inputs,1003 Computer Speakers,1109.26,74.0,6.7
389,C120[H:8NV,2019-05-08,1000 Inputs,1003 Computer Speakers,1259.16,84.0,5.49
390,C120[H:8NV,2019-05-09,1000 Inputs,1003 Computer Speakers,1184.21,79.0,7.59
391,C120[H:8NV,2019-05-10,1000 Inputs,1003 Computer Speakers,1034.31,69.0,4.14
392,C120[H:8NV,2019-05-11,1000 Inputs,1003 Computer Speakers,374.75,25.0,6.02
393,C120[H:8NV,2019-05-12,1000 Inputs,1003 Computer Speakers,404.73,27.0,5.8
394,C120[H:8NV,2019-05-13,1000 Inputs,1003 Computer Speakers,1349.1,90.0,5.66
395,C120[H:8NV,2019-05-14,1000 Inputs,1003 Computer Speakers,1139.24,76.0,7.26
396,C120[H:8NV,2019-05-15,1000 Inputs,1003 Computer Speakers,1094.27,73.0,4.1
397,C120[H:8NV,2019-05-16,1000 Inputs,1003 Computer Speakers,1207.95,91.0,4.9
398,C120[H:8NV,2019-05-17,1000 Inputs,1003 Computer Speakers,953.12,74.0,3.01
399,C120[H:8NV,2019-05-18,1000 Inputs,1003 Computer Speakers,425.04,33.0,3.65
400,C120[H:8NV,2019-05-19,1000 Inputs,1003 Computer Speakers,540.96,42.0,4.59
401,C120[H:8NV,2019-05-20,1000 Inputs,1003 Computer Speakers,1043.28,81.0,4.54
402,C120[H:8NV,2019-05-21,1000 Inputs,1003 Computer Speakers,1556.37,121.0,3.89
403,C120[H:8NV,2019-05-22,1000 Inputs,1003 Computer Speakers,1816.08,141.0,5.18
404,C120[H:8NV,2019-05-23,1000 Inputs,1003 Computer Speakers,1004.64,78.0,3.6
405,C120[H:8NV,2019-05-24,1000 Inputs,1003 Computer Speakers,824.32,64.0,6.84
406,C120[H:8NV,2019-05-25,1000 Inputs,1003 Computer Speakers,283.36,22.0,4.29
407,C120[H:8NV,2019-05-26,1000 Inputs,1003 Computer Speakers,334.88,26.0,4.89
408,C120[H:8NV,2019-05-27,1000 Inputs,1003 Computer Speakers,322.0,25.0,6.77
409,C120[H:8NV,2019-05-28,1000 Inputs,1003 Computer Speakers,1494.08,116.0,5.05
410,C120[H:8NV,2019-05-29,1000 Inputs,1003 Computer Speakers,1751.68,136.0,4.58
411,C120[H:8NV,2019-05-30,1000 Inputs,1003 Computer Speakers,1635.76,127.0,4.91
412,C120[H:8NV,2019-05-31,1000 Inputs,1003 Computer Speakers,1816.08,141.0,3.09
413,C120[H:8NV,2019-06-01,1000 Inputs,1003 Computer Speakers,553.84,43.0,2.2
414,C120[H:8NV,2019-06-02,1000 Inputs,1003 Computer Speakers,644.0,50.0,6.77
415,C120[H:8NV,2019-06-03,1000 Inputs,1003 Computer Speakers,1262.24,98.0,3.28
416,C120[H:8NV,2019-06-04,1000 Inputs,1003 Computer Speakers,1597.12,124.0,5.34
417,C120[H:8NV,2019-06-05,1000 Inputs,1003 Computer Speakers,1133.44,88.0,3.4
418,C120[H:8NV,2019-06-06,1000 Inputs,1003 Computer Speakers,1725.92,134.0,2.51
419,C120[H:8NV,2019-06-07,1000 Inputs,1003 Computer Speakers,1249.36,97.0,3.8
420,C120[H:8NV,2019-06-08,1000 Inputs,1003 Computer Speakers,656.88,51.0,3.77
421,C120[H:8NV,2019-06-09,1000 Inputs,1003 Computer Speakers,721.28,56.0,6.12
422,C120[H:8NV,2019-06-10,1000 Inputs,1003 Computer Speakers,1069.04,83.0,3.39
423,C120[H:8NV,2019-06-11,1000 Inputs,1003 Computer Speakers,1442.56,112.0,5.38
424,C120[H:8NV,2019-06-12,1000 Inputs,1003 Computer Speakers,1816.08,141.0,4.92
425,C120[H:8NV,2019-06-13,1000 Inputs,1003 Computer Speakers,2228.24,173.0,3.75
426,C120[H:8NV,2019-06-14,1000 Inputs,1003 Computer Speakers,1275.12,99.0,5.08
427,C120[H:8NV,2019-06-15,1000 Inputs,1003 Computer Speakers,360.64,28.0,3.32
428,C120[H:8NV,2019-06-16,1000 Inputs,1003 Computer Speakers,644.0,50.0,5.13
429,C120[H:8NV,2019-06-17,1000 Inputs,1003 Computer Speakers,1378.16,107.0,3.7
430,C120[H:8NV,2019-06-18,1000 Inputs,1003 Computer Speakers,1249.36,97.0,6.27
431,C120[H:8NV,2019-06-19,1000 Inputs,1003 Computer Speakers,1416.8,110.0,4.36
432,C120[H:8NV,2019-06-20,1000 Inputs,1003 Computer Speakers,850.08,66.0,7.92
433,C120[H:8NV,2019-06-21,1000 Inputs,1003 Computer Speakers,1107.68,86.0,2.17
434,C120[H:8NV,2019-06-22,1000 Inputs,1003 Computer Speakers,437.92,34.0,7.86
435,C120[H:8NV,2019-06-23,1000 Inputs,1003 Computer Speakers,347.76,27.0,3.7
436,C120[H:8NV,2019-06-24,1000 Inputs,1003 Computer Speakers,1429.68,111.0,3.4
437,C120[H:8NV,2019-06-25,1000 Inputs,1003 Computer Speakers,1094.8,85.0,4.42
438,C120[H:8NV,2019-06-26,1000 Inputs,1003 Computer Speakers,1236.48,96.0,3.12
439,C120[H:8NV,2019-06-27,1000 Inputs,1003 Computer Speakers,1197.84,93.0,4.31
440,C120[H:8NV,2019-06-28,1000 Inputs,1003 Computer Speakers,927.36,72.0,4.38
441,C120[H:8NV,2019-06-29,1000 Inputs,1003 Computer Speakers,437.92,34.0,4.95
442,C120[H:8NV,2019-06-30,1000 Inputs,1003 Computer Speakers,322.0,25.0,2.32
443,C120[H:8NV,2019-07-01,1000 Inputs,1003 Computer Speakers,1249.36,97.0,4.5
444,C120[H:8NV,2019-07-02,1000 Inputs,1003 Computer Speakers,1231.92,96.0,4.05
445,C120[H:8NV,2019-07-03,1000 Inputs,1003 Computer Speakers,1120.56,87.0,7.56
446,C120[H:8NV,2019-07-04,1000 Inputs,1003 Computer Speakers,347.76,27.0,5.54
447,C120[H:8NV,2019-07-05,1000 Inputs,1003 Computer Speakers,631.12,49.0,4.87
448,C120[H:8NV,2019-07-06,1000 Inputs,1003 Computer Speakers,386.4,30.0,4.72
449,C120[H:8NV,2019-07-07,1000 Inputs,1003 Computer Speakers,437.92,34.0,3.42
450,C120[H:8NV,2019-07-08,1000 Inputs,1003 Computer Speakers,850.08,66.0,6.38
451,C120[H:8NV,2019-07-09,1000 Inputs,1003 Computer Speakers,901.6,70.0,6.52
452,C120[H:8NV,2019-07-10,1000 Inputs,1003 Computer Speakers,1236.48,96.0,6.12
453,C120[H:8NV,2019-07-11,1000 Inputs,1003 Computer Speakers,1288.0,100.0,4.41
454,C120[H:8NV,2019-07-12,1000 Inputs,1003 Computer Speakers,978.88,76.0,2.41
455,C120[H:8NV,2019-07-13,1000 Inputs,1003 Computer Speakers,334.88,26.0,3.76
456,C120[H:8NV,2019-07-14,1000 Inputs,1003 Computer Speakers,334.88,26.0,3.9
457,C120[H:8NV,2019-07-15,1000 Inputs,1003 Computer Speakers,1674.4,130.0,5.78
458,C120[H:8NV,2019-07-16,1000 Inputs,1003 Computer Speakers,1674.4,130.0,4.46
459,C120[H:8NV,2019-07-17,1000 Inputs,1003 Computer Speakers,901.6,70.0,2.27
460,C120[H:8NV,2019-07-18,1000 Inputs,1003 Computer Speakers,875.84,68.0,4.07
461,C120[H:8NV,2019-07-19,1000 Inputs,1003 Computer Speakers,1056.16,82.0,6.1
462,C120[H:8NV,2019-07-20,1000 Inputs,1003 Computer Speakers,347.76,27.0,6.82
463,C120[H:8NV,2019-07-21,1000 Inputs,1003 Computer Speakers,283.36,22.0,8.27
464,C120[H:8NV,2019-07-22,1000 Inputs,1003 Computer Speakers,1172.08,91.0,4.64
465,C120[H:8NV,2019-07-23,1000 Inputs,1003 Computer Speakers,1210.72,94.0,6.32
466,C120[H:8NV,2019-07-24,1000 Inputs,1003 Computer Speakers,1481.2,115.0,6.39
467,C120[H:8NV,2019-07-25,1000 Inputs,1003 Computer Speakers,978.88,76.0,8.02
468,C120[H:8NV,2019-07-26,1000 Inputs,1003 Computer Speakers,1017.52,79.0,3.79
469,C120[H:8NV,2019-07-27,1000 Inputs,1003 Computer Speakers,463.68,36.0,3.73
470,C120[H:8NV,2019-07-28,1000 Inputs,1003 Computer Speakers,399.28,31.0,4.2
471,C120[H:8NV,2019-07-29,1000 Inputs,1003 Computer Speakers,991.76,77.0,3.92
472,C120[H:8NV,2019-07-30,1000 Inputs,1003 Computer Speakers,1133.44,88.0,6.87
473,C120[H:8NV,2019-07-31,1000 Inputs,1003 Computer Speakers,1661.52,129.0,3.81
474,C120[H:8NV,2019-08-01,1000 Inputs,1003 Computer Speakers,1622.88,126.0,5.25
475,C120[H:8NV,2019-08-02,1000 Inputs,1003 Computer Speakers,618.24,48.0,4.99
476,C120[H:8NV,2019-08-03,1000 Inputs,1003 Computer Speakers,412.16,32.0,6.38
477,C120[H:8NV,2019-08-04,1000 Inputs,1003 Computer Speakers,553.84,43.0,5.32
478,C120[H:8NV,2019-08-05,1000 Inputs,1003 Computer Speakers,1017.52,79.0,6.19
479,C120[H:8NV,2019-08-06,1000 Inputs,1003 Computer Speakers,785.68,61.0,5.82
480,C120[H:8NV,2019-08-07,1000 Inputs,1003 Computer Speakers,875.84,68.0,5.05
481,C120[H:8NV,2019-08-08,1000 Inputs,1003 Computer Speakers,953.12,74.0,4.36
482,C120[H:8NV,2019-08-09,1000 Inputs,1003 Computer Speakers,1494.08,116.0,5.71
483,C120[H:8NV,2019-08-10,1000 Inputs,1003 Computer Speakers,270.48,21.0,5.65
484,C120[H:8NV,2019-08-11,1000 Inputs,1003 Computer Speakers,386.4,30.0,1.65
485,C120[H:8NV,2019-08-12,1000 Inputs,1003 Computer Speakers,991.76,77.0,5.61
486,C120[H:8NV,2019-08-13,1000 Inputs,1003 Computer Speakers,1919.12,149.0,2.95
487,C120[H:8NV,2019-08-14,1000 Inputs,1003 Computer Speakers,1197.84,93.0,4.14
488,C120[H:8NV,2019-08-15,1000 Inputs,1003 Computer Speakers,1429.68,111.0,3.52
489,C120[H:8NV,2019-08-16,1000 Inputs,1003 Computer Speakers,1017.52,79.0,1.39
490,C120[H:8NV,2019-08-17,1000 Inputs,1003 Computer Speakers,334.88,26.0,3.31
491,C120[H:8NV,2019-08-18,1000 Inputs,1003 Computer Speakers,399.28,31.0,7.37
492,C120[H:8NV,2019-08-19,1000 Inputs,1003 Computer Speakers,1069.04,83.0,2.17
493,C120[H:8NV,2019-08-20,1000 Inputs,1003 Computer Speakers,1069.04,83.0,4.65
494,C120[H:8NV,2019-08-21,1000 Inputs,1003 Computer Speakers,1622.88,126.0,5.63
495,C120[H:8NV,2019-08-22,1000 Inputs,1003 Computer Speakers,1030.4,80.0,5.0
496,C120[H:8NV,2019-08-23,1000 Inputs,1003 Computer Speakers,1249.36,97.0,2.96
497,C120[H:8NV,2019-08-24,1000 Inputs,1003 Computer Speakers,360.64,28.0,6.07
498,C120[H:8NV,2019-08-25,1000 Inputs,1003 Computer Speakers,322.0,25.0,5.82
499,C120[H:8NV,2019-08-26,1000 Inputs,1003 Computer Speakers,862.96,67.0,3.28
500,C120[H:8NV,2019-08-27,1000 Inputs,1003 Computer Speakers,940.24,73.0,3.63
501,C120[H:8NV,2019-08-28,1000 Inputs,1003 Computer Speakers,1056.16,82.0,6.14
502,C120[H:8NV,2019-08-29,1000 Inputs,1003 Computer Speakers,953.12,74.0,8.42
503,C120[H:8NV,2019-08-30,1000 Inputs,1003 Computer Speakers,927.36,72.0,7.48
504,C120[H:8NV,2019-08-31,1000 Inputs,1003 Computer Speakers,437.92,34.0,5.19
505,C1027E31J0,2019-06-18,1000 Inputs,1003 Computer Speakers,0.0,0.0,0.0
506,B223F54NLG,2019-05-01,1000 Inputs,1002 Mice,2067.38,99.0,0.4
507,B223F54NLG,2019-05-02,1000 Inputs,1002 Mice,2171.52,104.0,0.92
508,B223F54NLG,2019-05-03,1000 Inputs,1002 Mice,1879.37,90.0,1.05
509,B223F54NLG,2019-05-04,1000 Inputs,1002 Mice,1211.04,58.0,0.29
510,B223F54NLG,2019-05-05,1000 Inputs,1002 Mice,1211.04,58.0,1.91
511,B223F54NLG,2019-05-06,1000 Inputs,1002 Mice,1879.2,90.0,2.88
512,B223F54NLG,2019-05-07,1000 Inputs,1002 Mice,2359.86,113.0,2.9
513,B223F54NLG,2019-05-08,1000 Inputs,1002 Mice,2150.83,103.0,1.82
514,B223F54NLG,2019-05-09,1000 Inputs,1002 Mice,2046.24,98.0,3.85
515,B223F54NLG,2019-05-10,1000 Inputs,1002 Mice,2171.52,104.0,1.0
516,B223F54NLG,2019-05-11,1000 Inputs,1002 Mice,981.57,47.0,2.7
517,B223F54NLG,2019-05-12,1000 Inputs,1002 Mice,1253.01,60.0,1.33
518,B223F54NLG,2019-05-13,1000 Inputs,1002 Mice,2172.15,104.0,0.63
519,B223F54NLG,2019-05-14,1000 Inputs,1002 Mice,1754.1,84.0,2.96
520,B223F54NLG,2019-05-15,1000 Inputs,1002 Mice,2129.76,102.0,1.63
521,B223F54NLG,2019-05-16,1000 Inputs,1002 Mice,1962.93,94.0,0.18
522,B223F54NLG,2019-05-17,1000 Inputs,1002 Mice,1962.72,94.0,2.59
523,B223F54NLG,2019-05-18,1000 Inputs,1002 Mice,1085.94,52.0,1.11
524,B223F54NLG,2019-05-19,1000 Inputs,1002 Mice,1044.0,50.0,2.12
525,B223F54NLG,2019-05-20,1000 Inputs,1002 Mice,2213.68,106.0,2.16
526,B223F54NLG,2019-05-21,1000 Inputs,1002 Mice,2839.88,136.0,1.94
527,B223F54NLG,2019-05-22,1000 Inputs,1002 Mice,2192.4,105.0,1.25
528,B223F54NLG,2019-05-23,1000 Inputs,1002 Mice,1378.08,66.0,2.17
529,B223F54NLG,2019-05-24,1000 Inputs,1002 Mice,2025.36,97.0,0.55
530,B223F54NLG,2019-05-25,1000 Inputs,1002 Mice,897.44,43.0,0.91
531,B223F54NLG,2019-05-26,1000 Inputs,1002 Mice,981.57,47.0,1.56
532,B223F54NLG,2019-05-27,1000 Inputs,1002 Mice,1148.61,55.0,3.9
533,B223F54NLG,2019-05-28,1000 Inputs,1002 Mice,2234.16,107.0,2.55
534,B223F54NLG,2019-05-29,1000 Inputs,1002 Mice,2004.64,96.0,0.96
535,B223F54NLG,2019-05-30,1000 Inputs,1002 Mice,2041.08,92.0,2.37
536,B223F54NLG,2019-05-31,1000 Inputs,1002 Mice,1332.0,60.0,1.99
537,B223F54NLG,2019-06-01,1000 Inputs,1002 Mice,888.0,40.0,1.48
